,com_1,com_2,com_3,com_4,com_5,com_6,sp1_1,sp1_2,sp1_3,sp1_4,sp2_1,sp2_2,sp2_3,sp2_4
266,-0.35881004,-0.25610393,-0.07036315,-0.67972004,0.056474447,-0.027257636,2.9535108,-5.140636,0.6779031,1.1301116,-0.48911318,-3.4836063,7.833912,-0.5538486
267,-0.2475197,-0.022293694,0.18298832,-0.030262582,0.16815557,0.010715261,1.4316827,-2.7159996,-2.0252233,-0.1312951,-13.085928,-5.80566,-5.9878345,2.7408986
268,-0.39815617,-0.38035095,0.378898,-0.6611311,0.08656903,-0.40084797,15.681347,-8.927035,-9.602949,6.9097953,-2.559908,3.1764414,9.163937,-6.8903008
269,-0.13548896,-0.03948793,0.30371025,-0.8674824,-0.86553884,0.2679757,-76.23002,47.025196,-85.252075,135.06718,-2.4377987,-3.5031776,-2.3964524,-0.86686933
270,-1.1075305,-0.29706806,0.18756925,-0.70339817,-0.15762474,0.04625602,0.8639696,0.096383706,6.852652,2.1526945,3.3689861,0.8449317,-2.7551365,-10.084629
271,-0.60493815,-0.54442674,0.046715982,-0.4262758,-0.52768457,0.23095435,-0.1491051,5.6499705,0.9770317,6.199925,10.20037,13.36023,0.42676812,-0.87025905
272,-0.93738043,-0.40650398,0.43919468,-0.14972404,-0.13459629,-0.062884785,-0.13668881,0.37307814,-0.30334085,-1.9110093,7.210656,12.738659,-14.005112,-8.383459
273,0.016637295,-0.26018953,-0.06957418,-0.7228332,-0.68516594,0.4713272,-3.3740635,3.2791934,2.057847,0.15795082,-1.3215818,6.2870126,3.8442252,3.539102
274,-0.17409337,-0.55974114,-0.005947113,-0.6159584,-0.11744191,-0.2746109,-0.32964867,0.21363321,-2.5223777,0.6051179,8.265975,4.867409,3.7539942,-2.6121712
275,-0.013601035,-0.06490846,0.18669848,-0.81647646,-0.40441656,-0.68198144,5.0365925,-4.4136596,-5.9136996,0.40409723,-6.632368,3.885217,1.4116371,-3.5124521
276,0.01931879,-0.2829578,-0.4486211,-0.12599258,-0.5154758,-1.1369541,0.8503864,8.01277,-2.7179365,3.8953702,-1.8363445,0.04686953,0.54273945,1.7351804
277,-0.28575066,-0.16030927,0.58873093,-0.5075712,-0.56150734,0.13519424,3.2784307,2.8023937,1.0720105,0.41371545,-12.845986,-0.51126426,-3.258031,-1.5263246
278,0.19655403,0.20031731,-0.16623098,-0.66769975,-0.35002017,0.4610067,0.5691029,-5.0931892,1.1445144,-2.248633,-0.06307502,3.0244153,0.473536,-2.1801882
279,-0.9251318,0.06441869,0.4343769,-0.35767162,-0.30435115,-0.17274463,-4.437122,1.9571023,-3.2564573,-4.1492214,-1.4828166,-5.3524675,-0.88102186,-3.6374505
280,-0.9717526,-0.48862737,0.2910687,-0.59580535,-0.21192068,-0.40978676,-11.571249,-0.020702481,-2.8208265,19.863752,0.2460024,-9.041236,-1.9191849,-0.5241282
281,-0.15613553,-0.26083797,-0.03381445,0.078705,-0.084013246,-0.8030022,-1.3457226,11.808207,3.1727195,-3.5953786,6.025804,1.7588038,0.15895551,7.1087923
282,-0.20007935,-0.5646355,0.096175164,-0.11201675,0.0153951645,0.47269607,-4.3568015,-9.045295,9.77567,-4.112887,2.1477642,0.4767467,-0.09915004,-4.584706
283,-0.8531101,-0.6067613,0.016626595,-0.41890892,-0.2755761,-0.15820405,-7.4038053,-21.901571,-7.6291637,1.708648,2.011451,-6.300885,-1.0169948,-2.479241
284,0.04310596,-0.917319,0.7017267,-0.08230056,-0.18997966,0.74902153,-3.3033872,-3.8039973,4.000456,-3.0973897,2.700679,3.9775317,1.6703178,0.7695322
285,-0.34914798,-0.9166424,0.5333246,-0.4753034,-0.049347576,-0.079637155,-5.267892,-8.601636,-1.3739021,-1.3094575,-0.7060004,6.6812778,2.1037257,-6.1815457
286,0.27581105,-0.19918083,-0.22081631,-0.058787256,-0.7516081,-0.7915723,0.625361,-0.49503475,1.7432691,4.193165,23.440083,2.275898,5.5036387,2.5853539
287,-0.13219044,-0.047514126,-0.30456412,0.26555753,0.50343865,-1.376313,0.086096,-0.68102956,1.3564559,1.842278,2.2158685,6.0334578,1.5400681,1.615984
288,-0.6771025,0.17429003,-0.13661298,-0.4258588,-0.49280313,-0.16211137,-20.11123,6.9669924,9.810749,-17.603874,-5.068547,-4.1350923,-3.7564154,-6.671067
289,0.45944726,-0.72226727,0.4050403,-0.722656,-0.48653206,-1.0998938,6.066261,5.1351843,-4.2889905,4.5433764,-5.2205205,3.2766488,-1.3605752,2.4116035
290,-1.1022673,-0.23493358,0.16746108,-1.210465,0.037238576,0.29815263,3.3196614,0.14391528,-1.6745398,-0.9699062,5.1909156,-0.78697014,3.7992663,0.26812333
291,-0.098478876,-0.5088528,-0.32537335,-0.6886538,-1.0157108,-0.26058733,2.6705897,17.673841,3.4670208,-1.2308984,-1.2840123,-2.3011339,4.6897182,-2.9056022
292,0.103386015,-0.037764523,0.1251726,-0.07948884,0.31904057,-0.69799817,5.931977,-3.5295937,0.64187276,2.953941,0.57115453,-3.411855,-4.192399,7.111778
293,-0.53469,-0.5210955,0.23257491,-0.97561884,-0.97754323,-0.4900329,5.9111104,3.3168552,0.974465,-0.6277206,-6.399003,-3.8331914,-3.0999205,4.086075
294,0.014669906,-0.04998014,0.042853184,-0.7061902,0.043720126,-0.4358796,-7.257538,2.1960433,13.60926,9.96364,-11.475397,-8.87444,-0.8260856,2.3603718
295,-0.5496719,-0.25606778,0.3502717,0.03860955,-0.04379861,-0.10592073,2.163221,-6.3485303,-5.6442733,0.17230247,3.4256604,-3.1353757,0.67383444,0.13414952
296,-0.19536956,-0.1395334,0.17874548,0.20943195,-0.51042265,0.04230942,-0.17264256,3.650244,-4.1908526,2.0184298,-9.497735,0.32421643,1.9489279,-0.27736866
297,-0.6982505,-0.55907094,-0.12235263,-0.40600333,-0.32911417,-0.17195542,-3.6553502,3.031401,1.9902085,-9.951985,0.05689524,0.34170645,1.9629714,-2.1032815
298,0.122785345,0.095230766,0.37050152,-0.9927784,-0.16419147,-0.49528205,-1.5396131,2.2419748,-2.9225898,-0.5522094,1.5793948,-3.4758732,-2.4905264,-0.2062481
299,0.3736493,-0.3685482,-0.011901632,-1.2192112,-0.73525524,-0.06294993,-4.816409,0.74944335,-2.6171868,-6.8492,-3.4330866,-0.6398608,-0.319137,1.0900116
300,0.32540062,-0.40374762,0.5603353,-0.98172486,-0.068709165,0.012460511,1.1511278,2.4592767,-2.1624084,0.84364253,0.6932935,0.7457819,-5.130313,-2.2754939
301,-0.28161705,-0.075424016,0.51841044,-0.6220894,0.44394916,-0.2100955,5.944156,0.52777314,4.036959,4.249504,-2.71428,1.0426785,-1.1947356,-4.605766
302,-0.42460272,0.47371918,-0.24320023,-0.9653518,-0.82866806,-0.045743234,4.658598,-2.0252929,3.0016081,1.3857608,-1.955433,-29.62889,3.6517215,8.283132
303,-0.112795204,-0.27866262,0.900456,-0.7281627,-0.08418736,1.0737351,-8.698378,-2.1299257,-1.5989071,8.760678,10.778626,-26.151495,-25.32328,-16.19309
304,-0.18536429,-0.6852948,0.069896996,-0.28056738,-0.67189467,0.13882877,-3.6298246,-4.098575,8.496494,7.8256702,-2.2751837,-2.157525,2.8538897,-2.1053169
305,-0.51051337,-0.03790641,0.32847428,-0.10963423,0.14844933,-0.51101214,4.3412185,-2.9916856,8.349812,5.496628,-3.0218759,1.8054843,1.8450577,1.1782026
306,-0.43310454,-0.73587275,-0.015460197,0.15844324,-0.32287785,0.72153723,9.045784,-2.3722908,2.186636,8.821267,3.066303,-1.6253922,1.1174669,-2.411999
307,-0.74746436,0.43489835,-0.271272,0.02305603,-0.19415954,0.2452943,-0.60490775,-0.14388794,0.6706491,-1.7227715,1.0498011,10.246351,-4.923939,-8.463247
308,-0.17541249,-0.34146535,-0.5742713,-0.4136819,-0.35203418,-0.12969835,1.2688167,-1.4477904,-4.730146,4.8588004,-0.5322401,-0.33623493,-1.5968994,4.7379184
309,-0.2568903,-0.21390194,-0.08594747,-1.0516082,0.31301355,-0.16486457,-3.474605,-5.8510113,5.955479,-4.5870934,2.8461587,3.7906318,0.7775449,0.68900776
310,-0.34485132,0.10125776,-0.18821575,-0.4975856,-0.47667682,-0.35258743,3.1620128,2.211221,-1.2471066,2.2013025,0.45831183,-1.4539052,13.875297,1.3185654
311,-0.7581838,-0.2660202,0.0037306622,-0.7924808,-0.35887206,-0.2964705,-12.165845,7.0660734,5.675626,-2.026975,-1.8062322,10.708451,-0.43078744,-3.0167153
312,-0.09397012,0.061536036,0.33973688,-0.6830566,-0.6726024,0.012173817,-13.285939,0.9366409,-0.30290678,6.2746487,-1.1046579,-3.0759716,7.7438984,2.6241689
313,1.0109904,-0.7662558,0.36921334,-0.011660814,0.5400066,-0.35722446,-1.2962956,1.8606918,1.423359,3.5995734,0.98434573,6.2027216,-1.7571629,0.27663088
314,-0.20270011,-0.05299428,-0.009281822,-0.14099365,-0.9766147,-0.3423661,-2.0351346,0.2678183,-1.9611233,1.5099744,-3.6773791,4.6650405,1.6356478,-5.828287
315,-0.46586952,-0.48387244,0.18148464,-0.0033601522,-0.21803844,-0.37472034,3.7879584,-0.84519553,-0.96809465,2.6473675,2.8695302,-2.092497,11.11311,-7.6013713
316,-0.12421888,-0.36134246,0.06902355,-0.6242509,-0.31665885,0.44541764,-0.38204122,-0.81817913,1.8985031,-1.0095528,-1.3755065,2.9463198,-7.75538,-8.643386
317,-0.46994373,-0.3225962,0.17028704,-0.13156855,-0.4351861,-0.005630009,5.485983,-3.1757946,-6.7158937,5.403433,-2.2686758,-0.36309958,1.6997292,-0.047995985
318,-0.6338453,-0.06713626,0.5398356,-0.9589541,-0.40331423,-0.37795442,1.9114791,-4.4246264,0.25914866,0.7575614,-9.80514,0.7408321,-4.373141,12.774829
319,-0.2772196,0.6050232,-0.54540384,-0.76380765,-0.3051626,0.22524208,1.8269491,7.373831,7.4601474,1.0180234,1.5969481,0.26326954,9.457103,-4.6184454
320,0.12242844,0.27803484,0.08966972,0.15766361,-0.18325868,0.89920825,0.4194399,1.7766557,3.8199322,-0.98776865,5.37491,5.6203566,2.687869,-0.7386034
321,0.116175316,-0.9341216,0.39418823,-0.52235734,-0.35835004,-0.19659252,-0.3269049,-2.5409951,0.67337763,1.927024,7.246843,-7.5637493,-4.6046104,11.191519
322,-0.091067046,-0.23885408,0.38536394,-0.43022552,-0.39112273,-0.5741323,-14.927544,0.83699834,1.8480349,-0.30073816,-0.40893164,1.4517354,-5.7896934,-0.7403886
323,-0.0956979,-0.30391628,0.08891321,-0.852724,-0.47799277,0.16966867,-0.17577589,-0.24100494,3.967455,-1.8736602,-10.723062,4.869332,3.8279607,1.2637775
324,-0.035455793,-0.15895222,0.3501568,-0.2733848,0.10768593,0.046127707,7.764424,1.8681713,-0.25690788,6.2901998,2.5489383,-0.8055685,-0.9753606,12.437598
325,0.58888066,-0.597374,0.2586584,-0.18612386,-1.2297909,-0.19584697,0.03631282,-6.3562455,2.4312358,15.780266,-2.1840959,2.7582092,2.419344,1.0406208
326,-0.37554988,1.0725436,0.25456947,-0.66678834,0.3214663,-0.06745492,2.063769,0.047336236,-0.2972579,-0.27075505,-14.367764,5.4514422,-1.3305631,3.1292434
327,-0.039181367,-0.49343437,0.5211798,-0.5605912,-0.66839015,-0.23007831,4.2510858,3.3298545,-4.2900505,-2.5265446,-0.7948559,-5.7178955,5.339583,-0.90320516
328,-0.49870476,-0.44556618,0.14677708,-0.26064697,-0.08795078,0.09678613,-18.262075,-5.4146957,12.087708,-14.69928,-3.3054297,2.3155208,1.0450633,-0.28710365
329,-0.51386905,0.027812243,0.7146275,-0.2700717,-0.38074166,-0.051565506,-0.55905056,-1.0709299,-0.017873332,0.5702521,-1.2005814,-0.68626463,6.22605,0.04138808
330,-0.96504205,-0.5296997,0.10220038,-0.3243649,-0.015469372,-0.047816664,-0.5954715,-3.4865863,8.06642,3.5163488,-26.06081,-4.6460094,-7.174132,-4.9245834
331,-0.5768489,-1.0379355,0.01661025,-0.74213266,-0.63497555,-0.61791104,-8.617512,1.4300346,2.5965798,2.0686147,6.406033,-1.9526379,7.4959555,-7.506605
332,-0.43410546,-1.3519014,0.22674395,-1.0220442,-0.15686177,-0.54890776,-14.314679,-0.009554654,0.4469405,-4.005864,-3.2465549,2.8636603,17.288885,2.5923936
333,-1.7884221,0.31253508,-0.34990156,-0.4574937,0.2295341,0.21720353,1.3305545,-0.79440975,-0.3909848,-0.9547932,-3.7133043,3.7713633,8.406322,7.4073696
334,-0.15015982,-0.6501945,0.30941546,-0.19116904,-0.15657954,0.0039612055,11.80822,-14.72487,5.4514356,-1.3152953,1.1132292,2.6816454,0.7955341,0.74628425
335,0.26421034,0.10472424,-0.12022643,-0.1730362,-0.66379774,-0.37232643,-3.9380546,4.2481303,-7.288781,1.7268718,0.9998386,-3.8739243,-7.8823576,2.1369424
336,-0.5755832,0.50319374,0.01649481,-0.7319585,0.04660166,0.44580403,-0.21336165,-0.28112957,1.2922959,6.4354653,1.839945,2.3110523,3.8388722,-6.975827
337,-0.43600786,-0.41081908,0.059517518,-0.5094304,-0.4140616,0.60845804,-3.141187,-0.9439883,4.286229,8.518531,4.23931,7.3795266,-0.5659894,-7.7014236
338,0.14163376,-0.22722827,-0.1483877,-0.9329166,-0.07291128,-0.6104772,15.92831,0.8089241,3.0676777,9.490905,9.354626,4.232605,-4.275107,3.6206686
339,-0.22128487,-0.25684512,0.1602532,-0.19630755,0.05029723,0.13501775,-1.6764488,2.3594632,3.0642414,0.32061455,9.390066,-8.33982,-2.5886757,-6.570524
340,-0.72602415,-0.63620514,-0.26107913,-1.2165868,-1.049448,-0.49517542,-4.5497336,1.077737,-0.7980781,-1.1556937,0.1950898,6.2668695,25.30895,7.1218348
341,-0.42022908,-0.294972,0.123920225,-0.02898372,-0.34373254,-0.5591246,-2.2991812,-1.827123,3.4932692,-2.5904825,-2.111211,1.7806193,-1.6855645,-0.1675351
342,-1.1602638,-0.062358096,0.24795619,-0.29368967,-0.5854466,-0.38787296,1.1575303,8.467398,-0.34778374,8.228669,3.6870847,1.9932656,-4.028568,-4.2222514
343,0.4153883,0.24517466,1.2987391,-0.63695574,-0.981119,0.20248386,0.20605606,0.7097888,-0.24464267,-1.9445527,1.5404048,-2.0083132,0.67110115,-2.7245073
344,-0.41519177,-0.46170413,0.21514583,-0.53214306,-0.021283805,0.18302834,-4.1900377,-10.588829,-8.058541,0.7970465,6.3266997,-7.2889085,-0.7073033,3.8863885
345,-0.76751685,-0.17630476,-0.04235457,0.10689603,-1.2535665,-0.551245,0.43591332,-1.7992258,3.3493009,0.1949668,-0.36200684,-0.3569032,9.8296385,-6.9476366
346,-0.20287156,-0.4309073,-0.19341204,-0.95597494,0.44500586,-0.08226664,-2.094173,1.982817,-2.677903,-2.380724,7.8385005,1.5059288,2.9819984,1.2130004
347,-0.0938323,-0.8102704,0.7957629,-1.1786985,-0.31601337,-0.120664515,2.4515758,3.7917056,-4.0097084,-5.120063,-0.18426463,2.6829576,-0.6015865,4.093696
348,-0.1035299,-0.61034846,0.0696345,-0.5296955,-0.59971446,-0.39197832,7.3502545,0.7281878,-2.140103,-1.687812,-3.6149347,-2.770722,0.93376935,-0.3689216
349,-0.2855659,-0.7856611,0.5598998,-0.69491637,-0.1039724,-0.2222304,-4.416014,0.34563336,-2.0447323,-4.6254306,-8.241296,3.8674703,12.661999,19.482481
350,-0.0020749792,-0.41053382,0.20830268,-0.615648,-0.26004815,-0.25420743,-1.0200294,4.449135,-6.7299976,1.9716932,-9.949865,-0.78760254,-1.5208892,19.313288
351,-0.85926664,-0.14384621,0.5305099,-0.75609976,0.11912246,0.3836733,-0.35352892,-2.0918205,4.3304257,-5.893817,0.1011931,-1.7469336,-1.4256934,1.2341605
352,-1.2262732,-0.2997557,0.27383482,-0.1928607,-0.97997046,0.7677547,10.282914,1.0051131,-1.3771534,-7.5318418,5.959604,-10.309603,-4.5350013,-2.3722491
353,-0.32370126,-0.29396158,0.23015764,-0.16936462,-0.7979636,0.24883021,0.3497429,-1.2634584,-3.732233,-5.3251624,2.548024,-3.8919666,-0.1781834,-0.40720716
354,-0.67700654,-0.4024695,0.1885156,-0.8197936,-0.4011772,-0.25887558,-19.312052,-0.8106206,6.70929,-4.5326657,1.4248679,-0.56943256,-6.38378,-1.5116441
355,-0.8813882,-0.5818,-0.38974404,-0.851077,-0.20351332,-0.18599984,-0.7812655,-2.1647785,-2.4773052,0.4922343,-11.21976,-6.9020805,3.7618003,2.0171642
356,-0.69833755,-0.8974214,0.17902961,-0.43261272,-1.061265,0.21293572,-1.8068182,1.7726353,1.523808,3.6874392,-11.250601,1.4094434,2.896579,2.6045141
357,-0.92401594,-0.48216057,-0.16114728,0.39543435,-0.7351352,0.49757835,-0.11779128,8.723129,-4.070917,-1.7755742,-1.3569155,8.544003,0.7631551,-1.2117585
358,-0.4871667,-0.31196234,-0.107233495,-1.1253893,-0.59957474,-0.68796885,-2.1324317,2.5880885,-5.3544216,-2.1780214,-0.7246027,-0.77797073,1.7107902,0.5309574
359,-1.0424076,-0.38826984,0.29794884,-0.58731633,-0.2979296,-0.15940198,0.17917942,1.1103888,-1.7263662,-0.31430286,17.67535,8.698683,-2.5673218,-0.37032902
360,-0.8664096,-0.22923088,0.36947972,-0.42103654,-0.15068689,-0.05836767,5.499586,2.8925235,-3.1103477,0.21584687,2.3694866,6.7270284,-10.326583,1.767304
361,-0.48138982,-0.67778015,0.122469366,-0.2709156,-0.68364626,-0.17733857,7.6019025,-0.4280481,3.450748,1.4227895,5.751629,3.1148589,-11.380691,9.676245
362,0.2632926,0.17305295,0.08953312,-0.549107,0.02346,-0.16963817,12.7209425,-28.162394,-18.08737,0.36610788,-8.154126,7.8051457,-4.454749,6.8732843
363,-0.4053557,-0.39694545,0.5548235,-0.59667015,0.67951506,0.5506698,-3.3014665,-1.9705447,-4.5213146,0.8171286,-0.8686642,-4.6514072,-1.8205812,2.578379
364,-0.27789804,-0.33708924,0.49499556,-0.2159864,-0.15506366,-0.30772495,3.8876839,-3.417484,-0.29971325,-4.1966286,-1.2427208,2.6123428,-5.271822,4.9141717
365,-0.4232021,-0.14223765,0.18747514,-0.5271595,-0.45803595,1.0781398,-2.9940505,2.1831145,-2.4383702,3.8888855,14.294243,-9.661845,12.639629,-1.948774
366,-0.12997386,-0.11389114,0.63615346,-0.70708764,-0.5424806,0.31301138,3.46664,-4.3227262,1.9426085,-4.350742,0.8713348,1.0692483,4.3797426,-3.2402127
367,-0.38103023,-0.24268171,-0.1300343,-0.80744904,-0.21949822,-0.41108137,6.47554,1.4458927,-5.281279,-9.371062,11.491242,2.7762551,-0.5700353,-1.7275409
368,-0.55678463,-0.35919416,0.021636248,-0.31924677,0.41079545,-0.40781122,1.4993062,7.9809504,-11.60584,0.80443937,2.3453543,-2.1164308,-7.177553,2.931421
369,-0.51104534,-0.007283345,-0.1440665,-0.707546,0.07206347,-0.17151706,-3.3255198,14.541043,-18.58979,0.77135986,7.9065228,1.4196361,0.6433795,3.5492063
370,-0.07347448,0.3290255,0.17756742,0.65233326,-0.54425764,0.31253174,-4.6149483,0.74353135,-2.3225698,2.0756454,-2.6755688,-2.6341848,2.026647,2.101008
371,0.35652736,-0.5208325,0.12685053,-0.11783859,-0.7778441,0.017790556,0.84541607,3.3668394,5.9395466,6.304156,0.7596962,-0.3017858,1.170049,4.016679
372,-0.78940535,-0.64783406,-0.2803938,-0.89647335,0.08347188,0.15461507,2.8498716,5.210585,3.5269566,0.62098217,0.23096943,-1.08784,-0.86364436,0.0020230114
373,-0.17039058,-0.098918855,0.71108294,-0.5172628,0.031779543,-0.3565454,-2.5493968,7.920763,0.15670851,-0.23404819,-0.4364398,-1.3674312,0.12555212,-0.6690985
374,-0.39731774,-0.7886222,0.64846647,0.30417567,-0.52186996,-1.0525044,-4.9459314,0.3106009,-2.0262146,-1.5007524,0.8627629,4.8545365,0.79933906,-4.317318
375,-0.05320619,-0.842652,0.014410436,-0.785765,-0.38698232,0.0057519674,-1.4857609,-0.47588703,1.8736601,-0.67598724,5.0836782,2.7314014,5.093544,-2.0483985
376,-0.3194185,-0.7263795,0.06224216,-0.34460038,-0.57495016,0.7908827,1.3725795,2.8634958,-1.5993723,0.13012668,-3.8043604,-3.6853776,1.669158,-2.9367661
377,0.12156901,-0.9013031,0.18895671,-0.72842467,-0.6638,-0.3123032,9.598395,7.194245,2.159071,0.06004274,-0.6251453,3.3823535,5.209856,-10.7430935
378,0.04297632,-0.5986292,-0.34433508,-0.32502246,-0.5019083,0.3533267,-4.8936214,-7.6778936,-0.81172585,1.824743,-10.124516,3.91477,4.414179,-0.7555405
379,-0.44143254,-0.71271384,-0.2168788,-0.5708158,-0.079917684,0.17559746,7.3790774,0.12847722,0.3146467,-7.1740227,9.697697,1.6959066,0.78771186,1.4086243
380,-1.0173903,-1.1108396,-0.32920927,-0.5550697,-0.11046316,-0.036723927,-4.0325003,4.7763705,3.4091165,-4.083766,-2.540919,-0.21852796,-1.5255831,5.258575
381,-0.9031819,-0.01939027,0.093025,0.29536086,-0.51609004,-0.30681756,1.6351184,0.94399065,1.0241654,-2.375194,4.721191,-8.319213,21.62696,18.720236
382,-1.001884,-0.83210075,0.41446382,-0.78954583,-0.4617121,-0.41531768,2.3732588,3.57504,0.9841463,-3.978715,-4.7456737,-5.4729276,3.2089896,0.92431974
383,-0.18100148,-0.372284,0.1084356,-0.567004,0.9514817,0.29800037,3.4837387,1.8395624,-3.7122025,0.6428455,1.396735,4.5766544,-3.0687284,-7.6788497
384,-0.18316795,-1.0878371,0.29953325,-1.6963767,-0.38692892,-1.0273589,-5.620711,-4.605442,4.511398,7.1103272,5.5000772,3.22843,-5.1345873,1.4415451
385,-0.23793945,-0.22436029,0.14564112,-0.6366748,-0.8219515,0.4429993,2.1562846,-0.2110892,-3.2237453,-2.610273,-7.658949,0.73626906,0.6254776,1.4334283
386,-0.3638921,-0.81554204,-0.09915209,-0.43671513,-0.026752621,-0.5370287,-0.11787498,1.524389,0.06541787,-0.2740447,-8.7291,-2.2190802,-1.3036587,-3.6124222
387,-0.21793436,-0.021185443,0.056401864,-0.54447854,-0.12496179,0.38063982,-4.244632,1.3826959,2.7146707,-1.5152497,-3.6789868,2.7641025,-1.3272879,0.13350672
388,-0.50254345,-0.3550675,0.1945997,-0.07094131,-0.54735625,0.12648156,-6.4130616,-4.4224496,-6.2396193,-2.2710967,-8.337573,12.139513,-5.1041174,1.6849943
389,-0.64522785,-0.44892943,0.37838846,-0.7463404,0.17500749,0.9613333,0.688866,12.727746,-0.4947839,0.7495289,-0.64470875,7.3202844,0.7159925,-0.08682622
390,-0.90999854,-0.68180907,0.36019063,-0.48574978,-0.4608645,0.22234337,-7.950444,7.7366886,2.6777859,16.329716,0.570658,2.7709234,4.8423553,2.1606953
391,-0.19037586,-1.3857669,-0.37640795,0.031429738,0.08308329,0.39830664,-0.63190866,2.0736516,-2.896673,1.5667357,-3.4547474,2.250812,1.3364451,-1.8587761
392,-0.27917805,-0.6770061,0.41164428,-0.33937597,0.26701313,-0.01937154,-16.335835,10.988255,12.547295,-2.2763433,-0.83264494,-5.6524916,5.1731796,0.8326081
393,-0.147784,-0.56372964,0.43756574,-0.755736,-0.015937313,0.11387581,15.8891115,-6.668749,4.381444,0.17218485,3.061436,-0.7696367,1.8037199,2.2576716
394,0.25387165,-0.4434508,0.41728458,-0.43824446,-0.42576233,-0.056254953,1.6536121,2.4491582,-0.49924234,2.0102472,-1.4461799,-8.483101,-1.0391564,-6.6229496
395,-0.717597,-0.4315948,-0.1029008,-0.30931723,-0.05249478,0.3359893,0.11704676,5.803401,1.4548875,1.0676454,-5.3627887,3.900051,-0.697319,1.1495568
396,-0.36359575,0.1696622,-0.045161933,-0.11409724,-0.039420277,-0.24824303,-0.18851656,-1.2285674,4.7448072,-0.94169253,4.87895,10.906784,2.7377381,4.9074516
397,-0.12369919,-0.2807224,-0.003780663,-0.3063913,-0.4062933,-0.8769315,1.0865219,-1.722714,3.5434062,4.3294244,0.6779115,-3.2544842,0.15994021,-0.18076496
398,0.03472233,-0.1933074,-0.14884998,-0.33427078,-0.50830877,-1.0016744,5.742978,0.4358609,2.914227,-3.9596987,-5.629663,-4.455043,3.825829,3.3240864
399,-0.6334414,-0.0038654357,-0.0035475455,-0.47457695,-0.18008941,0.7147065,0.11519405,-2.5494583,0.464094,0.8825212,1.4172335,-7.0498505,-3.7718117,5.081353
